reading_id,site_id,period,metric_code,value,uom,period_type,source_system,submitted_at
1921,107,2024-10,ENERGY_CONS,1964.8,MWh,M,MANUAL_XLS,2024-11-08
1924,107,2024-10,HOURS_WORKED,159897,hours,M,SAP_EHS,2024-11-17
1919,107,2024-10,SCOPE1_GHG,445.474,t,M,SAP_EHS,2024-11-13
1920,107,2024-10,SCOPE2_GHG,367.153,t,M,SAP_EHS,2024-11-11
1923,107,2024-10,WASTE_TOTAL,170.783,t,M,SAP_EHS,2024-11-11
1922,107,2024-10,WATER_WD,10065.7,m3,M,SAP_EHS,2024-11-19
1927,107,2024-11,ENERGY_CONS,2455.14,MWh,M,MANUAL_XLS,2024-12-20
1930,107,2024-11,HOURS_WORKED,164011,hours,M,SAP_EHS,2024-12-12
1925,107,2024-11,SCOPE1_GHG,541.084,t,M,SITE_PORTAL,2024-12-08
1926,107,2024-11,SCOPE2_GHG,350.965,t,M,MANUAL_XLS,2024-12-11
1929,107,2024-11,WASTE_TOTAL,177.668,t,M,SITE_PORTAL,2024-12-14
1928,107,2024-11,WATER_WD,11662,m3,M,SAP_EHS,2024-12-16
1933,107,2024-12,ENERGY_CONS,2249.42,MWh,M,SAP_EHS,2025-01-12
1936,107,2024-12,HOURS_WORKED,161286,hours,M,SAP_EHS,2025-01-08
1931,107,2024-12,SCOPE1_GHG,493.511,t,M,SAP_EHS,2025-01-09
1932,107,2024-12,SCOPE2_GHG,390.255,t,M,SITE_PORTAL,2025-01-13
1935,107,2024-12,WASTE_TOTAL,191.979,t,M,SAP_EHS,2025-01-09
1934,107,2024-12,WATER_WD,13111.1,m3,M,MANUAL_XLS,2025-01-11
1939,107,2025-01,ENERGY_CONS,2359.53,MWh,M,SITE_PORTAL,2025-02-20
1942,107,2025-01,HOURS_WORKED,153209,hours,M,SAP_EHS,2025-02-11
1937,107,2025-01,SCOPE1_GHG,462.596,t,M,MANUAL_XLS,2025-02-19
1938,107,2025-01,SCOPE2_GHG,386.987,t,M,MANUAL_XLS,2025-02-10
1941,107,2025-01,WASTE_TOTAL,158.004,t,M,SAP_EHS,2025-02-17
1940,107,2025-01,WATER_WD,12202.4,m3,M,MANUAL_XLS,2025-02-14
1945,107,2025-02,ENERGY_CONS,2387.11,MWh,M,MANUAL_XLS,2025-03-10
1948,107,2025-02,HOURS_WORKED,161574,hours,M,SAP_EHS,2025-03-11
1943,107,2025-02,SCOPE1_GHG,511.118,t,M,MANUAL_XLS,2025-03-19
1944,107,2025-02,SCOPE2_GHG,399.929,t,M,MANUAL_XLS,2025-03-08
1947,107,2025-02,WASTE_TOTAL,157.196,t,M,SAP_EHS,2025-03-11
1946,107,2025-02,WATER_WD,11554.1,m3,M,SITE_PORTAL,2025-03-15
1951,107,2025-03,ENERGY_CONS,2050.82,MWh,M,MANUAL_XLS,2025-04-13
1954,107,2025-03,HOURS_WORKED,158605,hours,M,SAP_EHS,2025-04-11
1949,107,2025-03,SCOPE1_GHG,418.187,t,M,MANUAL_XLS,2025-04-08
1950,107,2025-03,SCOPE2_GHG,346.743,t,M,MANUAL_XLS,2025-04-12
1953,107,2025-03,WASTE_TOTAL,145.987,t,M,SITE_PORTAL,2025-04-09
1952,107,2025-03,WATER_WD,11158.6,m3,M,SAP_EHS,2025-04-10
1957,107,2025-04,ENERGY_CONS,1787.44,MWh,M,SAP_EHS,2025-05-20
1960,107,2025-04,HOURS_WORKED,167035,hours,M,SAP_EHS,2025-05-17
1955,107,2025-04,SCOPE1_GHG,416.066,t,M,MANUAL_XLS,2025-05-10
1956,107,2025-04,SCOPE2_GHG,323.898,t,M,SAP_EHS,2025-05-20
1959,107,2025-04,WASTE_TOTAL,128.567,t,M,MANUAL_XLS,2025-05-11
1958,107,2025-04,WATER_WD,10280.8,m3,M,MANUAL_XLS,2025-05-20
1963,107,2025-05,ENERGY_CONS,1652.67,MWh,M,MANUAL_XLS,2025-06-14
1966,107,2025-05,HOURS_WORKED,162697,hours,M,SAP_EHS,2025-06-10
1961,107,2025-05,SCOPE1_GHG,388.993,t,M,MANUAL_XLS,2025-06-13
1962,107,2025-05,SCOPE2_GHG,313.203,t,M,SITE_PORTAL,2025-06-20
1965,107,2025-05,WASTE_TOTAL,127.365,t,M,MANUAL_XLS,2025-06-13
1964,107,2025-05,WATER_WD,9468.58,m3,M,SAP_EHS,2025-06-12
1969,107,2025-06,ENERGY_CONS,1563.93,MWh,M,MANUAL_XLS,2025-07-15
1972,107,2025-06,HOURS_WORKED,155673,hours,M,SAP_EHS,2025-07-10
1967,107,2025-06,SCOPE1_GHG,426.446,t,M,SAP_EHS,2025-07-09
1968,107,2025-06,SCOPE2_GHG,311.713,t,M,MANUAL_XLS,2025-07-14
1971,107,2025-06,WASTE_TOTAL,120.657,t,M,MANUAL_XLS,2025-07-10
1970,107,2025-06,WATER_WD,8137.67,m3,M,MANUAL_XLS,2025-07-10
1975,107,2025-07,ENERGY_CONS,1674.4,MWh,M,SAP_EHS,2025-08-08
1978,107,2025-07,HOURS_WORKED,152678,hours,M,SAP_EHS,2025-08-11
1973,107,2025-07,SCOPE1_GHG,376.519,t,M,SITE_PORTAL,2025-08-13
1974,107,2025-07,SCOPE2_GHG,283.216,t,M,MANUAL_XLS,2025-08-16
1977,107,2025-07,WASTE_TOTAL,123.611,t,M,SAP_EHS,2025-08-15
1976,107,2025-07,WATER_WD,8702.09,m3,M,SITE_PORTAL,2025-08-19
1981,107,2025-08,ENERGY_CONS,1654.56,MWh,M,MANUAL_XLS,2025-09-13
1984,107,2025-08,HOURS_WORKED,165197,hours,M,SAP_EHS,2025-09-16
1979,107,2025-08,SCOPE1_GHG,384.797,t,M,SITE_PORTAL,2025-09-13
1980,107,2025-08,SCOPE2_GHG,270.026,t,M,SITE_PORTAL,2025-09-09
1983,107,2025-08,WASTE_TOTAL,121.112,t,M,SAP_EHS,2025-09-13
1982,107,2025-08,WATER_WD,8256.88,m3,M,SAP_EHS,2025-09-20
1987,107,2025-09,ENERGY_CONS,1927.21,MWh,M,SITE_PORTAL,2025-10-17
1990,107,2025-09,HOURS_WORKED,155105,hours,M,SAP_EHS,2025-10-08
1985,107,2025-09,SCOPE1_GHG,428.813,t,M,MANUAL_XLS,2025-10-15
1986,107,2025-09,SCOPE2_GHG,315.963,t,M,SITE_PORTAL,2025-10-08
1989,107,2025-09,WASTE_TOTAL,126.913,t,M,MANUAL_XLS,2025-10-15
1988,107,2025-09,WATER_WD,8435.25,m3,M,SITE_PORTAL,2025-10-10
1993,107,2025-10,ENERGY_CONS,1911.76,MWh,M,MANUAL_XLS,2025-11-19
1996,107,2025-10,HOURS_WORKED,156744,hours,M,SAP_EHS,2025-11-11
1991,107,2025-10,SCOPE1_GHG,470.616,t,M,SAP_EHS,2025-11-16
1992,107,2025-10,SCOPE2_GHG,302.846,t,M,SITE_PORTAL,2025-11-08
1995,107,2025-10,WASTE_TOTAL,137.082,t,M,SITE_PORTAL,2025-11-16
1994,107,2025-10,WATER_WD,11055.6,m3,M,SITE_PORTAL,2025-11-11
1999,107,2025-11,ENERGY_CONS,2013.09,MWh,M,MANUAL_XLS,2025-12-13
2002,107,2025-11,HOURS_WORKED,164219,hours,M,SAP_EHS,2025-12-08
1997,107,2025-11,SCOPE1_GHG,444.815,t,M,MANUAL_XLS,2025-12-13
1998,107,2025-11,SCOPE2_GHG,353.526,t,M,SITE_PORTAL,2025-12-14
2001,107,2025-11,WASTE_TOTAL,174.042,t,M,SITE_PORTAL,2025-12-15
2000,107,2025-11,WATER_WD,10708.8,m3,M,MANUAL_XLS,2025-12-18
2005,107,2025-12,ENERGY_CONS,2245.06,MWh,M,SAP_EHS,2026-01-11
2008,107,2025-12,HOURS_WORKED,156205,hours,M,SAP_EHS,2026-01-15
2003,107,2025-12,SCOPE1_GHG,478.229,t,M,SITE_PORTAL,2026-01-15
2004,107,2025-12,SCOPE2_GHG,370.746,t,M,SAP_EHS,2026-01-08
2007,107,2025-12,WASTE_TOTAL,178.585,t,M,SAP_EHS,2026-01-13
2006,107,2025-12,WATER_WD,11294.1,m3,M,SITE_PORTAL,2026-01-11
2011,108,2024-01,ENERGY_CONS,2086.74,MWh,M,SAP_EHS,2024-02-15
2014,108,2024-01,HOURS_WORKED,123883,hours,M,SAP_EHS,2024-02-12
2009,108,2024-01,SCOPE1_GHG,468.168,t,M,MANUAL_XLS,2024-02-10
2010,108,2024-01,SCOPE2_GHG,337.316,t,M,SITE_PORTAL,2024-02-18
2013,108,2024-01,WASTE_TOTAL,159.188,t,M,SITE_PORTAL,2024-02-11
2012,108,2024-01,WATER_WD,9104.6,m3,M,SAP_EHS,2024-02-19
2017,108,2024-02,ENERGY_CONS,1767.45,MWh,M,SITE_PORTAL,2024-03-20
2020,108,2024-02,HOURS_WORKED,129986,hours,M,SAP_EHS,2024-03-20
2015,108,2024-02,SCOPE1_GHG,408.277,t,M,MANUAL_XLS,2024-03-14
2016,108,2024-02,SCOPE2_GHG,287.169,t,M,SAP_EHS,2024-03-12
2019,108,2024-02,WASTE_TOTAL,152.327,t,M,MANUAL_XLS,2024-03-10
2018,108,2024-02,WATER_WD,10138,m3,M,MANUAL_XLS,2024-03-19
2023,108,2024-03,ENERGY_CONS,1698.09,MWh,M,SAP_EHS,2024-04-20
2026,108,2024-03,HOURS_WORKED,132274,hours,M,SAP_EHS,2024-04-13
2021,108,2024-03,SCOPE1_GHG,422.878,t,M,SAP_EHS,2024-04-13
2022,108,2024-03,SCOPE2_GHG,275.852,t,M,SAP_EHS,2024-04-10
2025,108,2024-03,WASTE_TOTAL,130.993,t,M,SITE_PORTAL,2024-04-19
2024,108,2024-03,WATER_WD,8932.4,m3,M,SAP_EHS,2024-04-19
2029,108,2024-04,ENERGY_CONS,1467.26,MWh,M,SITE_PORTAL,2024-05-10
2032,108,2024-04,HOURS_WORKED,130039,hours,M,SAP_EHS,2024-05-13
2027,108,2024-04,SCOPE1_GHG,394.769,t,M,MANUAL_XLS,2024-05-14
2028,108,2024-04,SCOPE2_GHG,243.02,t,M,SAP_EHS,2024-05-11
2031,108,2024-04,WASTE_TOTAL,129.866,t,M,SITE_PORTAL,2024-05-09
2030,108,2024-04,WATER_WD,7851.37,m3,M,SAP_EHS,2024-05-12
2035,108,2024-05,ENERGY_CONS,1421.86,MWh,M,SITE_PORTAL,2024-06-11
2038,108,2024-05,HOURS_WORKED,125129,hours,M,SAP_EHS,2024-06-18
2033,108,2024-05,SCOPE1_GHG,318.095,t,M,SITE_PORTAL,2024-06-09
2034,108,2024-05,SCOPE2_GHG,240.324,t,M,SITE_PORTAL,2024-06-08
2037,108,2024-05,WASTE_TOTAL,114.707,t,M,SITE_PORTAL,2024-06-13
2036,108,2024-05,WATER_WD,8064.92,m3,M,MANUAL_XLS,2024-06-18
2041,108,2024-06,ENERGY_CONS,1601.66,MWh,M,SITE_PORTAL,2024-07-10
2044,108,2024-06,HOURS_WORKED,129737,hours,M,SAP_EHS,2024-07-16
2039,108,2024-06,SCOPE1_GHG,323.274,t,M,SAP_EHS,2024-07-15
2040,108,2024-06,SCOPE2_GHG,247.318,t,M,SITE_PORTAL,2024-07-19
2043,108,2024-06,WASTE_TOTAL,113.658,t,M,SAP_EHS,2024-07-10
2042,108,2024-06,WATER_WD,7351.46,m3,M,SITE_PORTAL,2024-07-08
2047,108,2024-07,ENERGY_CONS,1480.82,MWh,M,SITE_PORTAL,2024-08-19
2050,108,2024-07,HOURS_WORKED,128329,hours,M,SAP_EHS,2024-08-08
2045,108,2024-07,SCOPE1_GHG,299.522,t,M,SITE_PORTAL,2024-08-19
2046,108,2024-07,SCOPE2_GHG,263.601,t,M,SITE_PORTAL,2024-08-16
2049,108,2024-07,WASTE_TOTAL,118.127,t,M,MANUAL_XLS,2024-08-13
2048,108,2024-07,WATER_WD,7215.11,m3,M,SITE_PORTAL,2024-08-16
2053,108,2024-08,ENERGY_CONS,1417.53,MWh,M,MANUAL_XLS,2024-09-12
2056,108,2024-08,HOURS_WORKED,134212,hours,M,SAP_EHS,2024-09-11
2051,108,2024-08,SCOPE1_GHG,297.218,t,M,SAP_EHS,2024-09-08
2052,108,2024-08,SCOPE2_GHG,238.468,t,M,MANUAL_XLS,2024-09-20
2055,108,2024-08,WASTE_TOTAL,105.127,t,M,SITE_PORTAL,2024-09-18
2054,108,2024-08,WATER_WD,6611.49,m3,M,SAP_EHS,2024-09-18
2059,108,2024-09,ENERGY_CONS,1442.58,MWh,M,SAP_EHS,2024-10-20
2062,108,2024-09,HOURS_WORKED,128995,hours,M,SAP_EHS,2024-10-09
2057,108,2024-09,SCOPE1_GHG,325.838,t,M,MANUAL_XLS,2024-10-14
2058,108,2024-09,SCOPE2_GHG,263.591,t,M,MANUAL_XLS,2024-10-11
2061,108,2024-09,WASTE_TOTAL,113.647,t,M,SAP_EHS,2024-10-12
2060,108,2024-09,WATER_WD,7875.21,m3,M,SAP_EHS,2024-10-13
2065,108,2024-10,ENERGY_CONS,1630.29,MWh,M,MANUAL_XLS,2024-11-10
2068,108,2024-10,HOURS_WORKED,130296,hours,M,SAP_EHS,2024-11-08
2063,108,2024-10,SCOPE1_GHG,354.216,t,M,SITE_PORTAL,2024-11-17
2064,108,2024-10,SCOPE2_GHG,258.642,t,M,SAP_EHS,2024-11-16
2067,108,2024-10,WASTE_TOTAL,121.52,t,M,SITE_PORTAL,2024-11-12
2066,108,2024-10,WATER_WD,7936.25,m3,M,SAP_EHS,2024-11-20
2071,108,2024-11,ENERGY_CONS,1982.55,MWh,M,SITE_PORTAL,2024-12-14
2074,108,2024-11,HOURS_WORKED,134677,hours,M,SAP_EHS,2024-12-09
2069,108,2024-11,SCOPE1_GHG,381.898,t,M,SITE_PORTAL,2024-12-15
2070,108,2024-11,SCOPE2_GHG,314.592,t,M,MANUAL_XLS,2024-12-19
2073,108,2024-11,WASTE_TOTAL,144.423,t,M,SITE_PORTAL,2024-12-11
2072,108,2024-11,WATER_WD,8878.22,m3,M,SITE_PORTAL,2024-12-16
2077,108,2024-12,ENERGY_CONS,2083.93,MWh,M,SAP_EHS,2025-01-19
2080,108,2024-12,HOURS_WORKED,131243,hours,M,SAP_EHS,2025-01-20
2075,108,2024-12,SCOPE1_GHG,452.372,t,M,SAP_EHS,2025-01-17
2076,108,2024-12,SCOPE2_GHG,345.794,t,M,SAP_EHS,2025-01-08
2079,108,2024-12,WASTE_TOTAL,139.124,t,M,SAP_EHS,2025-01-09
2078,108,2024-12,WATER_WD,10046.2,m3,M,SAP_EHS,2025-01-11
2083,108,2025-01,ENERGY_CONS,1712.34,MWh,M,MANUAL_XLS,2025-02-08
2086,108,2025-01,HOURS_WORKED,134805,hours,M,SAP_EHS,2025-02-15
2081,108,2025-01,SCOPE1_GHG,454.029,t,M,SITE_PORTAL,2025-02-10
2082,108,2025-01,SCOPE2_GHG,306.32,t,M,MANUAL_XLS,2025-02-13
2085,108,2025-01,WASTE_TOTAL,130.301,t,M,SITE_PORTAL,2025-02-10
2084,108,2025-01,WATER_WD,9005.09,m3,M,MANUAL_XLS,2025-02-10
2089,108,2025-02,ENERGY_CONS,-1795.63,MWh,M,SITE_PORTAL,2025-03-17
2092,108,2025-02,HOURS_WORKED,130688,hours,M,SAP_EHS,2025-03-19
2087,108,2025-02,SCOPE1_GHG,404.435,t,M,MANUAL_XLS,2025-03-11
2088,108,2025-02,SCOPE2_GHG,317.357,t,M,SITE_PORTAL,2025-03-09
2091,108,2025-02,WASTE_TOTAL,132.334,t,M,SAP_EHS,2025-03-14
2090,108,2025-02,WATER_WD,9920.28,m3,M,SAP_EHS,2025-03-18
2095,108,2025-03,ENERGY_CONS,1581.26,MWh,M,SAP_EHS,2025-04-20
2098,108,2025-03,HOURS_WORKED,132961,hours,M,SAP_EHS,2025-04-14
2093,108,2025-03,SCOPE1_GHG,384.588,t,M,MANUAL_XLS,2025-04-15
2094,108,2025-03,SCOPE2_GHG,252.187,t,M,MANUAL_XLS,2025-04-12
2097,108,2025-03,WASTE_TOTAL,111.728,t,M,SITE_PORTAL,2025-04-09
2096,108,2025-03,WATER_WD,9092.91,m3,M,MANUAL_XLS,2025-04-09
2101,108,2025-04,ENERGY_CONS,1537.34,MWh,M,SAP_EHS,2025-05-09
2104,108,2025-04,HOURS_WORKED,122978,hours,M,SAP_EHS,2025-05-08
2099,108,2025-04,SCOPE1_GHG,373.965,t,M,MANUAL_XLS,2025-05-10
2100,108,2025-04,SCOPE2_GHG,241.234,t,M,SAP_EHS,2025-05-17
2103,108,2025-04,WASTE_TOTAL,122.781,t,M,SITE_PORTAL,2025-05-13
2102,108,2025-04,WATER_WD,6961.26,m3,M,SAP_EHS,2025-05-17
2107,108,2025-05,ENERGY_CONS,1306.98,MWh,M,SITE_PORTAL,2025-06-10
2110,108,2025-05,HOURS_WORKED,135141,hours,M,SAP_EHS,2025-06-09
2105,108,2025-05,SCOPE1_GHG,326.718,t,M,SAP_EHS,2025-06-11
2106,108,2025-05,SCOPE2_GHG,226.624,t,M,MANUAL_XLS,2025-06-19
2109,108,2025-05,WASTE_TOTAL,101.872,t,M,SAP_EHS,2025-06-19
2108,108,2025-05,WATER_WD,7231.72,m3,M,SITE_PORTAL,2025-06-08
2113,108,2025-06,ENERGY_CONS,1430,MWh,M,MANUAL_XLS,2025-07-17
2116,108,2025-06,HOURS_WORKED,126982,hours,M,SAP_EHS,2025-07-16
2111,108,2025-06,SCOPE1_GHG,308.417,t,M,MANUAL_XLS,2025-07-08
2112,108,2025-06,SCOPE2_GHG,239.931,t,M,MANUAL_XLS,2025-07-09
2115,108,2025-06,WASTE_TOTAL,106.19,t,M,SITE_PORTAL,2025-07-14
2114,108,2025-06,WATER_WD,7038.63,m3,M,SAP_EHS,2025-07-17
2119,108,2025-07,ENERGY_CONS,1322.39,MWh,M,SAP_EHS,2025-08-15
2122,108,2025-07,HOURS_WORKED,133393,hours,M,SAP_EHS,2025-08-17
2117,108,2025-07,SCOPE1_GHG,335.747,t,M,SAP_EHS,2025-08-16
2118,108,2025-07,SCOPE2_GHG,211.798,t,M,MANUAL_XLS,2025-08-15
2121,108,2025-07,WASTE_TOTAL,113.094,t,M,MANUAL_XLS,2025-08-12
2120,108,2025-07,WATER_WD,6950.73,m3,M,MANUAL_XLS,2025-08-19
2125,108,2025-10,ENERGY_CONS,1545.82,MWh,M,SAP_EHS,2025-11-18
2128,108,2025-10,HOURS_WORKED,134935,hours,M,SAP_EHS,2025-11-13
2123,108,2025-10,SCOPE1_GHG,327.957,t,M,SITE_PORTAL,2025-11-18
2124,108,2025-10,SCOPE2_GHG,268.538,t,M,SITE_PORTAL,2025-11-13
2127,108,2025-10,WASTE_TOTAL,109.941,t,M,SITE_PORTAL,2025-11-11
2126,108,2025-10,WATER_WD,7620.99,m3,M,MANUAL_XLS,2025-11-13
2131,108,2025-11,ENERGY_CONS,1758.22,MWh,M,SITE_PORTAL,2025-12-08
2134,108,2025-11,HOURS_WORKED,129040,hours,M,SAP_EHS,2025-12-20
2129,108,2025-11,SCOPE1_GHG,360.343,t,M,SAP_EHS,2025-12-20
2130,108,2025-11,SCOPE2_GHG,297.409,t,M,SITE_PORTAL,2025-12-09
2133,108,2025-11,WASTE_TOTAL,129.323,t,M,SAP_EHS,2025-12-13
2132,108,2025-11,WATER_WD,9586.48,m3,M,SITE_PORTAL,2025-12-15
2137,108,2025-12,ENERGY_CONS,1970.54,MWh,M,SAP_EHS,2026-01-12
2140,108,2025-12,HOURS_WORKED,130127,hours,M,SAP_EHS,2026-01-20
2135,108,2025-12,SCOPE1_GHG,401.749,t,M,SITE_PORTAL,2026-01-20
2136,108,2025-12,SCOPE2_GHG,320.011,t,M,SITE_PORTAL,2026-01-13
2139,108,2025-12,WASTE_TOTAL,123.158,t,M,MANUAL_XLS,2026-01-15
2138,108,2025-12,WATER_WD,8768.44,m3,M,SITE_PORTAL,2026-01-12
2143,109,2024-01,ENERGY_CONS,11308.9,GJ,M,SITE_PORTAL,2024-02-15
2141,109,2024-01,SCOPE1_GHG,697.325,t,M,SAP_EHS,2024-02-08
2142,109,2024-01,SCOPE2_GHG,566.878,t,M,SAP_EHS,2024-02-16
2145,109,2024-01,WASTE_TOTAL,251.375,t,M,MANUAL_XLS,2024-02-08
2144,109,2024-01,WATER_WD,15571.7,m3,M,SITE_PORTAL,2024-02-18
2148,109,2024-02,ENERGY_CONS,11648.7,GJ,M,SITE_PORTAL,2024-03-13
2146,109,2024-02,SCOPE1_GHG,710.054,t,M,MANUAL_XLS,2024-03-11
2147,109,2024-02,SCOPE2_GHG,478.055,t,M,MANUAL_XLS,2024-03-19
2150,109,2024-02,WASTE_TOTAL,229.559,t,M,SITE_PORTAL,2024-03-16
2149,109,2024-02,WATER_WD,15556.3,m3,M,SAP_EHS,2024-03-18
2153,109,2024-03,ENERGY_CONS,11530.3,GJ,M,SITE_PORTAL,2024-04-14
2156,109,2024-03,HOURS_WORKED,656101,hours,Q,SAP_EHS,2024-04-18
2151,109,2024-03,SCOPE1_GHG,675.53,t,M,MANUAL_XLS,2024-04-14
2152,109,2024-03,SCOPE2_GHG,486.939,t,M,MANUAL_XLS,2024-04-15
2155,109,2024-03,WASTE_TOTAL,235.274,t,M,SAP_EHS,2024-04-12
2154,109,2024-03,WATER_WD,14820.7,m3,M,SITE_PORTAL,2024-04-08
2159,109,2024-04,ENERGY_CONS,9390.17,GJ,M,SITE_PORTAL,2024-05-13
2157,109,2024-04,SCOPE1_GHG,657.103,t,M,MANUAL_XLS,2024-05-14
2158,109,2024-04,SCOPE2_GHG,434.45,t,M,SITE_PORTAL,2024-05-18
2161,109,2024-04,WASTE_TOTAL,219.25,t,M,SITE_PORTAL,2024-05-19
2160,109,2024-04,WATER_WD,14597.7,m3,M,SITE_PORTAL,2024-05-14
2164,109,2024-05,ENERGY_CONS,8721.07,GJ,M,MANUAL_XLS,2024-06-08
2162,109,2024-05,SCOPE1_GHG,635.514,t,M,SAP_EHS,2024-06-10
2163,109,2024-05,SCOPE2_GHG,407.668,t,M,SAP_EHS,2024-06-16
2166,109,2024-05,WASTE_TOTAL,175.63,t,M,SAP_EHS,2024-06-16
2165,109,2024-05,WATER_WD,13683.3,m3,M,SAP_EHS,2024-06-08
2169,109,2024-06,ENERGY_CONS,8601.9,GJ,M,SITE_PORTAL,2024-07-12
2172,109,2024-06,HOURS_WORKED,675311,hours,Q,SAP_EHS,2024-07-17
2167,109,2024-06,SCOPE1_GHG,578.839,t,M,SAP_EHS,2024-07-15
2168,109,2024-06,SCOPE2_GHG,421.519,t,M,MANUAL_XLS,2024-07-13
2171,109,2024-06,WASTE_TOTAL,185.265,t,M,SAP_EHS,2024-07-18
2170,109,2024-06,WATER_WD,13688.9,m3,M,MANUAL_XLS,2024-07-16
2175,109,2024-07,ENERGY_CONS,9117.51,GJ,M,SAP_EHS,2024-08-20
2173,109,2024-07,SCOPE1_GHG,510.749,t,M,SAP_EHS,2024-08-20
2174,109,2024-07,SCOPE2_GHG,408.156,t,M,SAP_EHS,2024-08-12
2177,109,2024-07,WASTE_TOTAL,198.565,t,M,SITE_PORTAL,2024-08-11
2176,109,2024-07,WATER_WD,13630.9,m3,M,SITE_PORTAL,2024-08-20
2180,109,2024-08,ENERGY_CONS,8604.73,GJ,M,SITE_PORTAL,2024-09-14
2178,109,2024-08,SCOPE1_GHG,508.771,t,M,SITE_PORTAL,2024-09-13
2179,109,2024-08,SCOPE2_GHG,385.152,t,M,SITE_PORTAL,2024-09-13
2182,109,2024-08,WASTE_TOTAL,162.668,t,M,MANUAL_XLS,2024-09-13
2181,109,2024-08,WATER_WD,13253.5,m3,M,SAP_EHS,2024-09-17
2185,109,2024-09,ENERGY_CONS,10005.6,GJ,M,MANUAL_XLS,2024-10-20
2188,109,2024-09,HOURS_WORKED,629476,hours,Q,SAP_EHS,2024-10-11
2183,109,2024-09,SCOPE1_GHG,611.239,t,M,SITE_PORTAL,2024-10-11
2184,109,2024-09,SCOPE2_GHG,443.315,t,M,SITE_PORTAL,2024-10-18
2187,109,2024-09,WASTE_TOTAL,198.073,t,M,SITE_PORTAL,2024-10-16
2186,109,2024-09,WATER_WD,12582.3,m3,M,SITE_PORTAL,2024-10-18
2191,109,2024-10,ENERGY_CONS,9615.24,GJ,M,SAP_EHS,2024-11-18
2189,109,2024-10,SCOPE1_GHG,657.646,t,M,MANUAL_XLS,2024-11-20
2190,109,2024-10,SCOPE2_GHG,526.8,t,M,SITE_PORTAL,2024-11-19
2193,109,2024-10,WASTE_TOTAL,224.958,t,M,SAP_EHS,2024-11-10
2192,109,2024-10,WATER_WD,14006.7,m3,M,SAP_EHS,2024-11-11
2196,109,2024-11,ENERGY_CONS,11035.5,GJ,M,SAP_EHS,2024-12-16
2194,109,2024-11,SCOPE1_GHG,703.001,t,M,SITE_PORTAL,2024-12-20
2195,109,2024-11,SCOPE2_GHG,474.29,t,M,SITE_PORTAL,2024-12-19
2198,109,2024-11,WASTE_TOTAL,236.732,t,M,SAP_EHS,2024-12-18
2197,109,2024-11,WATER_WD,16092,m3,M,MANUAL_XLS,2024-12-09
2201,109,2024-12,ENERGY_CONS,12614.1,GJ,M,SITE_PORTAL,2025-01-20
2204,109,2024-12,HOURS_WORKED,630013,hours,Q,SAP_EHS,2025-01-13
2199,109,2024-12,SCOPE1_GHG,734.598,t,M,SAP_EHS,2025-01-12
2200,109,2024-12,SCOPE2_GHG,506.961,t,M,SAP_EHS,2025-01-12
2203,109,2024-12,WASTE_TOTAL,254.702,t,M,SAP_EHS,2025-01-16
2202,109,2024-12,WATER_WD,17137,m3,M,SITE_PORTAL,2025-01-09
2207,109,2025-01,ENERGY_CONS,11326,GJ,M,SITE_PORTAL,2025-02-19
2205,109,2025-01,SCOPE1_GHG,708.35,t,M,MANUAL_XLS,2025-02-14
2675,109,2025-01,SCOPE1_GHG,820.134,t,M,MANUAL_XLS,2025-03-31
2676,109,2025-01,SCOPE1_GHG,618.644,t,M,MANUAL_XLS,2025-05-15
2206,109,2025-01,SCOPE2_GHG,549.887,t,M,MANUAL_XLS,2025-02-10
2209,109,2025-01,WASTE_TOTAL,249.342,t,M,SAP_EHS,2025-02-08
2208,109,2025-01,WATER_WD,17240.5,m3,M,SAP_EHS,2025-02-19
2212,109,2025-02,ENERGY_CONS,11648.7,GJ,M,SAP_EHS,2025-03-12
2210,109,2025-02,SCOPE1_GHG,616.698,t,M,SAP_EHS,2025-03-15
2211,109,2025-02,SCOPE2_GHG,463.261,t,M,MANUAL_XLS,2025-03-08
2214,109,2025-02,WASTE_TOTAL,206.798,t,M,MANUAL_XLS,2025-03-20
2213,109,2025-02,WATER_WD,15026.7,m3,M,SAP_EHS,2025-03-17
2217,109,2025-03,ENERGY_CONS,10308.4,GJ,M,SITE_PORTAL,2025-04-15
2220,109,2025-03,HOURS_WORKED,634433,hours,Q,SAP_EHS,2025-04-15
2215,109,2025-03,SCOPE1_GHG,578.849,t,M,MANUAL_XLS,2025-04-18
2216,109,2025-03,SCOPE2_GHG,491.223,t,M,SITE_PORTAL,2025-04-13
2219,109,2025-03,WASTE_TOTAL,216.588,t,M,MANUAL_XLS,2025-04-20
2218,109,2025-03,WATER_WD,15166.1,m3,M,SAP_EHS,2025-04-10
2223,109,2025-04,ENERGY_CONS,8983.3,GJ,M,SAP_EHS,2025-05-13
2221,109,2025-04,SCOPE1_GHG,607.657,t,M,MANUAL_XLS,2025-05-17
2222,109,2025-04,SCOPE2_GHG,413.115,t,M,SITE_PORTAL,2025-05-18
2225,109,2025-04,WASTE_TOTAL,178.227,t,M,MANUAL_XLS,2025-05-11
2224,109,2025-04,WATER_WD,12981.1,m3,M,SAP_EHS,2025-05-11
2228,109,2025-05,ENERGY_CONS,8599.2,GJ,M,SAP_EHS,2025-06-19
